"X","Merchant.Category.Code","POS.Entry.Mode","POS_DATA","PROCESSING_CODE","Response.Code","Transaction.Amount"
"25372","5399",0,"10S020100000",3000,0,314
"25373","5094",0,"10S020100000",0,0,10000
"25374","4814",0,"10S020100000",0,100,44
"25375","4121",0,"10S020100000",0,0,39
"25376","4121",0,"10S020100000",0,0,39
"25377","4121",0,"10S020100000",0,0,99.53
"25378","5411",0,"10S020100000",0,0,891
"25379","4121",0,"10S020100000",0,0,100
"25380","5732",0,"10S020100000",0,0,349
"25381","4121",0,"10S020100000",0,0,2656
"25382","5399",0,"10S020100000",0,0,1720
"25383","5399",0,"10S020100000",0,0,350
"25384","5399",0,"10S020100000",0,0,1344
"25385","4814",0,"10S020100000",0,0,196.93
"25386","4814",0,"10S020100000",0,0,292
"25387","5814",0,"10S020100000",0,0,819
"25388","4121",0,"10S020100000",0,0,161
"25389","5399",0,"10S020100000",0,0,9421
"25390","5399",0,"10S020100000",0,0,700
"25391","4814",0,"10S020100000",0,0,5000
"25392","4814",0,"10S020100000",0,116,5000
"25393","5399",0,"10S020100000",0,116,10000
"25394","5732",0,"10S020100000",0,0,349
"25395","4900",0,"10S020100000",0,0,3173
"25396","5399",0,"10S020100000",0,0,187
"25397","5732",0,"10S020100000",0,0,498
"25398","4121",0,"10S020100000",0,0,300
"25399","4121",0,"10S020100000",0,0,142
"25400","4121",0,"10S020100000",0,0,133.31
"25401","4814",0,"10S020100000",3000,0,68
"25402","5399",0,"10S020100000",3000,0,659
"25403","5399",0,"10S020100000",3000,0,1598
"25404","4814",0,"10S020100000",0,0,1558.53
"25405","5399",0,"10S020100000",0,0,1250
"25406","7399",0,"10S020100000",0,0,5000
"25407","7399",0,"10S020100000",0,0,5000
"25408","5699",0,"10S020100000",0,0,1101.79
"25409","4814",0,"10S020100000",0,0,411
"25410","6540",0,"10S020100000",0,0,1900
"25411","4121",0,"10S020100000",0,0,131.76
"25412","5411",0,"10S020100000",0,0,779
"25413","4814",0,"10S020100000",0,0,730
"25414","4814",0,"10S020100000",3000,0,15190
"25415","4814",0,"10S020100000",0,0,400
"25416","5399",0,"10S020100000",3000,0,1369
"25417","5399",0,"10S020100000",3000,0,999
"25418","5814",0,"10S020100000",0,0,205
"25419","5691",0,"10S020100000",3000,0,2378.67
"25420","5399",0,"10S020100000",0,0,1760
"25421","4812",0,"10S020100000",3000,0,1470
"25422","4900",0,"10S020100000",0,0,1730
"25423","4900",0,"10S020100000",0,0,729.29
"25424","4814",0,"10S020100000",0,0,1000
"25425","4812",0,"10S020100000",0,0,220
"25426","5399",0,"10S020100000",0,0,621
"25427","5814",0,"10S020100000",0,0,461
"25428","5651",0,"10S020100000",0,0,786.45
"25429","5399",0,"10S020100000",3000,0,127
"25430","7832",0,"10S020100000",0,0,1632.8
"25431","5399",0,"10S020100000",0,0,2650
"25432","4814",0,"10S020100000",0,0,190
"25433","5399",0,"10S020100000",0,0,5150
"25434","4814",0,"10S020100000",0,0,4967
"25435","7399",0,"10S020100000",0,0,16
"25436","5399",0,"10S020100000",3000,0,958.5
"25437","5399",0,"10S020100000",0,0,164
"25438","4814",0,"10S020100000",0,100,1500
"25439","6540",0,"10S020100000",0,0,151.5
"25440","4112",0,"10S020100000",0,0,10151.13
"25441","4112",0,"10S020100000",0,0,8925.64
"25442","5399",0,"10S020100000",0,0,1500
"25443","4814",0,"10S020100000",0,0,1000
"25444","4814",0,"10S020100000",0,0,500
"25445","4814",0,"10S020100000",0,0,500
"25446","5399",0,"10S020100000",0,0,200
"25447","4722",0,"10S020100000",0,0,790
"25448","5499",0,"10S020100000",0,0,145
"25449","7922",0,"10S020100000",3000,0,249.2
"25450","7922",0,"10S020100000",3000,0,337.4
"25451","5399",0,"10S020100000",0,0,3000
"25452","7922",0,"10S020100000",3000,0,261
"25453","4814",0,"10S020100000",0,116,525.99
"25454","7922",0,"10S020100000",3000,0,679.12
"25455","5965",0,"10S020100000",0,0,796
"25456","4814",0,"10S020100000",0,0,25.41
"25457","5399",0,"10S020100000",0,0,112
"25458","4900",0,"10S020100000",0,0,1200
"25459","5964",0,"10S020100000",0,0,49
"25460","6540",0,"10S020100000",0,0,10
"25461","4814",0,"10S020100000",0,0,349
"25462","9399",0,"10S020100000",3000,0,494
"25463","4900",0,"10S020100000",0,0,843
"25464","7399",0,"10S020100000",0,0,2335
"25465","4814",0,"10S020100000",0,0,786.33
"25466","4121",0,"10S020100000",0,0,458.21
"25467","5399",0,"10S020100000",0,0,1650.82
"25468","5699",0,"10S020100000",0,0,1113.6
"25469","4814",0,"10S020100000",3000,0,2000
"25470","5732",0,"10S020100000",0,0,349
"25471","8398",0,"10S020100000",0,0,1200
"25472","4814",0,"10S020100000",0,0,4000
"25473","4900",0,"10S020100000",0,0,680
"25474","7922",0,"10S020100000",3000,0,1467.8
"25475","5812",0,"10S020100000",0,0,296.1
"25476","4814",0,"10S020100000",0,0,901.62
"25477","4900",0,"10S020100000",0,0,278
"25478","4900",0,"10S020100000",3000,0,111
"25479","7399",0,"10S020100000",0,0,593
"25480","7399",0,"10S020100000",0,191,593
"25481","7399",0,"10S020100000",0,0,228
"25482","5814",0,"10S020100000",0,0,588
"25483","4814",0,"10S020100000",0,0,23.96
"25484","4814",0,"10S020100000",0,0,1000
"25485","7399",0,"10S020100000",0,0,624
"25486","5399",0,"10S020100000",0,0,592
"25487","4900",0,"10S020100000",0,116,1630
"25488","4900",0,"10S020100000",0,116,1630
"25489","4722",0,"10S020100000",3000,191,1201
"25490","4722",0,"10S020100000",3000,0,1201
"25491","5812",0,"10S020100000",0,0,650
"25492","4112",0,"10S020100000",3000,0,690
"25493","4112",0,"10S020100000",3000,0,740
"25494","4121",0,"10S020100000",0,0,29
"25495","4121",0,"10S020100000",0,0,92
"25496","4121",0,"10S020100000",0,0,186
"25497","4814",0,"10S020100000",0,0,500
"25498","4814",0,"10S020100000",0,0,2674
"25499","5399",0,"10S020100000",0,0,922
"25500","5399",0,"10S020100000",0,0,200
"25501","4112",0,"10S020100000",0,0,875
"25502","4112",0,"10S020100000",0,0,1655
"25503","4814",0,"10S020100000",0,0,398
"25504","4814",0,"10S020100000",0,0,800
"25505","4814",0,"10S020100000",0,0,76
"25506","5399",0,"10S020100000",0,0,76
"25507","4814",0,"10S020100000",0,0,500
"25508","4814",0,"10S020100000",0,0,300
"25509","7922",0,"10S020100000",3000,0,580.3
"25510","4722",0,"10S020100000",3000,0,12089
"25511","4814",0,"10S020100000",0,0,340
"25512","5045",0,"10S020100000",0,0,688
"25513","5045",0,"10S020100000",0,191,1214
"25514","5399",0,"10S020100000",3000,0,2939
"25515","5399",0,"10S020100000",3000,0,1499
"25516","5399",0,"10S020100000",3000,0,683
"25517","9399",0,"10S020100000",0,0,538
"25518","7922",0,"10S020100000",3000,0,974.64
"25519","5399",0,"10S020100000",3000,0,279
"25520","5812",0,"10S020100000",0,0,337
"25521","5651",0,"10S020100000",0,0,1087.8
"25522","5812",0,"10S020100000",0,0,219
"25523","7922",0,"10S020100000",3000,0,343.78
"25524","4814",0,"10S020100000",0,0,8500
"25525","5399",0,"10S020100000",3000,0,241.35
"25526","5399",0,"10S020100000",0,0,1000
"25527","5399",0,"10S020100000",3000,191,241.35
"25528","5399",0,"10S020100000",0,0,2500
"25529","5399",0,"10S020100000",0,0,500
"25530","5399",0,"10S020100000",0,0,800
"25531","4814",0,"10S020100000",0,0,500
"25532","5399",0,"10S020100000",0,0,200
"25533","4814",0,"10S020100000",0,0,3500
"25534","4814",0,"10S020100000",0,0,712.09
"25535","4814",0,"10S020100000",0,0,500
"25536","9399",0,"10S020100000",0,0,784.66
"25537","4812",0,"10S020100000",0,0,250
"25538","5399",0,"10S020100000",3000,0,1620
"25539","5399",0,"10S020100000",3000,0,999
"25540","4814",0,"10S020100000",3000,0,3000
"25541","5812",0,"10S020100000",0,0,865
"25542","4814",0,"10S020100000",0,0,120
"25543","7922",0,"10S020100000",3000,0,842.74
"25544","5399",0,"10S020100000",0,0,585
"25545","4814",0,"10S020100000",0,0,513
"25546","5399",0,"10S020100000",0,0,600
"25547","4814",0,"10S020100000",0,0,399
"25548","4511",0,"10S020100000",3000,0,4097
"25549","5732",0,"10S020100000",0,0,349
"25550","4511",0,"10S020100000",3000,0,2742
"25551","4112",0,"10S020100000",0,0,700
"25552","4121",0,"10S020100000",0,0,891
"25553","5812",0,"10S020100000",0,0,210
"25554","5999",0,"10S020100000",0,0,8885.66
"25555","5399",0,"10S020100000",3000,0,999
"25556","4814",0,"10S020100000",0,116,7000
"25557","4814",0,"10S020100000",0,0,800
"25558","5399",0,"10S020100000",0,0,100
"25559","4814",0,"10S020100000",0,0,1000
"25560","4900",0,"10S020100000",0,0,100
"25561","5399",0,"10S020100000",3000,0,6336
"25562","7922",0,"10S020100000",3000,0,818.2
"25563","6540",0,"10S020100000",0,0,1000
"25564","6540",0,"10S020100000",0,0,1000
"25565","5399",0,"10S020100000",3000,0,100
"25566","4814",0,"10S020100000",0,0,129.96
"25567","4814",0,"10S020100000",0,0,100
"25568","5812",0,"10S020100000",0,0,376
"25569","5399",0,"10S020100000",3000,191,268
"25570","5399",0,"10S020100000",3000,0,268
"25571","4814",0,"10S020100000",0,0,100
"25572","5992",0,"10S020100000",3000,0,3740
"25573","5399",0,"10S020100000",0,0,96
"25574","5399",0,"10S020100000",3000,0,9.2
"25575","5399",0,"10S020100000",3000,0,1050
"25576","4814",0,"10S020100000",0,0,447
"25577","5422",0,"10S020100000",0,0,737
"25578","5399",0,"10S020100000",3000,0,205
"25579","4722",0,"10S020100000",0,0,3435
"25580","4814",0,"10S020100000",3000,0,500
"25581","5812",0,"10S020100000",0,0,85.34
"25582","5814",0,"10S020100000",0,0,244.3
"25583","4814",0,"10S020100000",0,0,429
"25584","4814",0,"10S020100000",0,0,50
"25585","5732",0,"10S020100000",0,0,349
"25586","4722",0,"10S020100000",3000,0,480
"25587","5732",0,"10S020100000",0,0,349
"25588","5732",0,"10S020100000",0,0,349
"25589","5399",0,"10S020100000",3000,0,534
"25590","4814",0,"10S020100000",0,0,262.5
"25591","4814",0,"10S020100000",0,0,1592.46
"25592","4814",0,"10S020100000",0,0,30
"25593","8211",0,"10S020100000",0,0,7530
"25594","5399",0,"10S020100000",3000,0,1130
"25595","5399",0,"10S020100000",3000,0,1190
"25596","5399",0,"10S020100000",0,0,451
"25597","4900",0,"10S020100000",0,0,299
"25598","5399",0,"10S020100000",0,0,600
"25599","5399",0,"10S020100000",3000,0,308.66
"25600","5399",0,"10S020100000",3000,0,760
"25601","4722",0,"10S020100000",0,116,4964
"25602","4722",0,"10S020100000",0,116,11960
"25603","4121",0,"10S020100000",0,0,59.51
"25604","6300",0,"10S020100000",0,0,3744
"25605","5812",0,"10S020100000",0,0,294.53
"25606","5812",0,"10S020100000",0,0,656.8
"25607","5812",0,"10S020100000",0,0,1548.02
"25608","4112",0,"10S020100000",0,0,720
"25609","8220",0,"10S020100000",0,0,2400
"25610","4814",0,"10S020100000",0,0,156.48
"25611","4812",0,"10S020100000",0,0,820.1
"25612","8211",0,"10S020100000",0,0,6440
"25613","4112",0,"10S020100000",0,0,1140.6
"25614","4112",0,"10S020100000",0,0,1140.6
"25615","5999",0,"10S020100000",0,0,765.82
"25616","6300",0,"10S020100000",3000,0,19600
"25617","4814",0,"10S020100000",0,0,1000
"25618","5399",0,"10S020100000",0,0,577.52
"25619","5399",0,"10S020100000",0,0,7000
"25620","4131",0,"10S020100000",0,0,1090
"25621","4814",0,"10S020100000",0,0,100
"25622","4814",0,"10S020100000",3000,0,42
"25623","6300",0,"10S020100000",0,0,12000
"25624","8299",0,"10S020100000",3000,0,40000
"25625","5399",0,"10S020100000",3000,0,539
"25626","5399",0,"10S020100000",3000,0,205
"25627","5399",0,"10S020100000",0,0,211.58
"25628","4814",0,"10S020100000",0,0,2000
"25629","5947",0,"10S020100000",0,0,10.6
"25630","5399",0,"10S020100000",0,0,653.8
"25631","5621",0,"10S020100000",0,0,1298
"25632","5399",0,"10S020100000",3000,0,19997.71
"25633","5399",0,"10S020100000",3000,0,337.9
"25634","4814",0,"10S020100000",0,0,500
"25635","5399",0,"10S020100000",0,0,850
"25636","9399",0,"10S020100000",0,0,459.6
"25637","5399",0,"10S020100000",0,0,1178.82
"25638","4814",0,"10S020100000",0,0,1192
"25639","5399",0,"10S020100000",0,0,1390
"25640","4814",0,"10S020100000",0,0,100
"25641","5399",0,"10S020100000",3000,0,999
"25642","7922",0,"10S020100000",3000,0,525.72
"25643","5399",0,"10S020100000",0,0,11029
"25644","5399",0,"10S020100000",0,0,1000
"25645","4112",0,"10S020100000",0,0,4146.23
"25646","4814",0,"10S020100000",0,0,10000
"25647","4812",0,"10S020100000",3000,0,1062
"25648","5399",0,"10S020100000",0,0,6000
"25649","5399",0,"10S020100000",3000,0,1376
"25650","5399",0,"10S020100000",3000,0,399
"25651","5399",0,"10S020100000",0,0,4000
"25652","4814",0,"10S020100000",0,0,500
"25653","6300",0,"10S020100000",3000,0,17311.47
"25654","7922",0,"10S020100000",3000,0,620.8
"25655","6300",0,"10S020100000",3000,0,13983
"25656","4814",0,"10S020100000",0,0,6600
"25657","4814",0,"10S020100000",3000,0,12560
"25658","4121",0,"10S020100000",0,0,385.04
"25659","4121",0,"10S020100000",0,0,331.52
"25660","4112",0,"10S020100000",0,0,1404.21
"25661","5812",0,"10S020100000",0,0,491.62
"25662","5814",0,"10S020100000",0,0,533
"25663","4900",0,"10S020100000",3000,0,70
"25664","7011",0,"10S020100000",0,0,108.9
"25665","5814",0,"10S020100000",0,0,108.9
"25666","5814",0,"10S020100000",0,0,341.12
"25667","5399",0,"10S020100000",0,0,3500
"25668","5964",0,"10S020100000",0,0,1.02
"25669","7993",0,"10S020100000",0,0,7000
"25670","5399",0,"10S020100000",3000,0,213.58
"25671","5399",0,"10S020100000",0,0,49983
"25672","8220",0,"10S020100000",0,101,5716.53
"25673","8220",0,"10S020100000",0,0,5716.53
"25674","4812",0,"10S020100000",3000,0,850
"25675","5399",0,"10S020100000",0,0,210.65
"25676","4121",0,"10S020100000",0,0,348.08
"25677","4121",0,"10S020100000",0,0,159.89
"25678","4900",0,"10S020100000",0,0,500
"25679","5399",0,"10S020100000",0,0,700
"25680","4814",0,"10S020100000",0,0,1000
"25681","7372",0,"10S020100000",0,0,885
"25682","5999",0,"10S020100000",0,0,10801.87
"25683","5814",0,"10S020100000",0,0,370
"25684","5399",0,"10S020100000",0,0,2000
"25685","7922",0,"10S020100000",3000,116,687.32
"25686","5732",0,"10S020100000",0,0,269
"25687","4722",0,"10S020100000",3000,0,2343
"25688","4722",0,"10S020100000",3000,0,2441
"25689","4121",0,"10S020100000",0,0,538.4
"25690","4121",0,"10S020100000",0,0,520.41
"25691","5411",0,"10S020100000",0,0,1124
"25692","4812",0,"10S020100000",3000,0,1030
"25693","4814",0,"10S020100000",0,0,509
"25694","4722",0,"10S020100000",0,0,2460
"25695","4814",0,"10S020100000",0,0,100
"25696","4812",0,"10S020100000",0,0,2100
"25697","4722",0,"10S020100000",3000,0,4254
"25698","4814",0,"10S020100000",0,0,30
"25699","5399",0,"10S020100000",3000,0,2000
"25700","4814",0,"10S020100000",0,0,149
"25701","4814",0,"10S020100000",0,0,377.9
"25702","7922",0,"10S020100000",3000,0,433.92
"25703","5399",0,"10S020100000",0,0,810
"25704","4814",0,"10S020100000",0,0,1000
"25705","4814",0,"10S020100000",0,0,500
"25706","5399",0,"10S020100000",0,0,300
"25707","5399",0,"10S020100000",0,0,200
"25708","4814",0,"10S020100000",0,0,760
"25709","5399",0,"10S020100000",0,0,1000
"25710","4112",0,"10S020100000",0,0,908.9
"25711","4112",0,"10S020100000",0,0,5453.42
"25712","4814",0,"10S020100000",0,0,50
"25713","4814",0,"10S020100000",0,0,47
"25714","5399",0,"10S020100000",3000,0,549
"25715","9399",0,"10S020100000",0,0,203.37
"25716","7399",0,"10S020100000",0,0,400
"25717","7399",0,"10S020100000",0,0,400
"25718","7399",0,"10S020100000",0,0,400
"25719","5399",0,"10S020100000",0,0,1000
"25720","5399",0,"10S020100000",0,0,638.99
"25721","4814",0,"10S020100000",0,0,105
"25722","5641",0,"10S020100000",3000,0,808.96
"25723","4121",0,"10S020100000",0,0,466
"25724","4814",0,"10S020100000",0,0,55000
"25725","4814",0,"10S020100000",0,0,1800
"25726","5399",0,"10S020100000",0,0,42
"25727","6300",0,"10S020100000",0,0,10734
"25728","7922",0,"10S020100000",3000,0,1381.82
"25729","4814",0,"10S020100000",0,0,2000
"25730","5399",0,"10S020100000",3000,101,659
"25731","5399",0,"10S020100000",3000,101,659
"25732","5399",0,"10S020100000",0,0,1178.82
"25733","7922",0,"10S020100000",3000,0,852.12
"25734","5651",0,"10S020100000",0,0,2047.5
"25735","4112",0,"10S020100000",0,0,786.35
"25736","4112",0,"10S020100000",0,0,847.63
"25737","4814",0,"10S020100000",0,0,1355.82
"25738","4900",0,"10S020100000",3000,0,581
"25739","5399",0,"10S020100000",0,0,1013.62
"25740","4814",0,"10S020100000",3000,0,2838
"25741","5399",0,"10S020100000",0,0,500
"25742","4121",0,"10S020100000",0,191,282.35
"25743","4121",0,"10S020100000",0,191,282.35
"25744","5399",0,"10S020100000",0,0,60
"25745","5399",0,"10S020100000",0,0,680
"25746","4814",0,"10S020100000",0,0,394.1
"25747","4814",0,"10S020100000",0,0,324
"25748","4814",0,"10S020100000",0,0,2233
"25749","4814",0,"10S020100000",0,0,5000
"25750","4814",0,"10S020100000",0,0,2000
"25751","7922",0,"10S020100000",3000,0,187.4
"25752","5814",0,"10S020100000",0,0,137
"25753","6300",0,"10S020100000",0,116,386
"25754","6300",0,"10S020100000",0,101,386
"25755","4814",0,"10S020100000",0,0,448
"25756","4121",0,"10S020100000",0,0,99.51
"25757","4112",0,"10S020100000",0,0,719.97
"25758","4112",0,"10S020100000",0,0,679.12
"25759","4722",0,"10S020100000",0,0,3543
"25760","9399",0,"10S020100000",0,0,740.64
"25761","6540",0,"10S020100000",0,0,2000
"25762","4814",0,"10S020100000",0,0,1060
"25763","4814",0,"10S020100000",0,0,199
"25764","4814",0,"10S020100000",0,0,1119
"25765","4814",0,"10S020100000",0,0,290
"25766","5399",0,"10S020100000",0,0,200
"25767","5947",0,"10S020100000",3000,0,1099
"25768","4814",0,"10S020100000",0,0,300
"25769","4814",0,"10S020100000",0,0,245
"25770","5399",0,"10S020100000",3000,0,199
"25771","5812",0,"10S020100000",0,0,266
"25772","7011",0,"10S020100000",0,0,626.85
"25773","4814",0,"10S020100000",0,0,2000
"25774","7922",0,"10S020100000",3000,0,117.46
"25775","7922",0,"10S020100000",3000,0,137.05
"25776","5399",0,"10S020100000",3000,0,299
"25777","4121",0,"10S020100000",0,0,599
"25778","7298",0,"10S020100000",0,116,680
"25779","4814",0,"10S020100000",0,0,500
"25780","5411",0,"10S020100000",3000,0,6660
"25781","7922",0,"10S020100000",3000,0,423.84
"25782","4121",0,"10S020100000",0,0,103.99
"25783","4900",0,"10S020100000",0,0,2875
"25784","5399",0,"10S020100000",3000,0,720
"25785","4112",0,"10S020100000",0,0,1485.9
"25786","4112",0,"10S020100000",0,0,1547.18
"25787","4814",0,"10S020100000",0,0,1050
"25788","4121",0,"10S020100000",0,0,139
"25789","4121",0,"10S020100000",0,0,59
"25790","4111",0,"10S020100000",0,0,11296
"25791","4814",0,"10S020100000",3000,100,500
"25792","4814",0,"10S020100000",0,100,100
"25793","5399",0,"10S020100000",0,100,200
"25794","4814",0,"10S020100000",0,0,100
"25795","4814",0,"10S020100000",0,0,350
"25796","5399",0,"10S020100000",0,0,142
"25797","7922",0,"10S020100000",3000,0,263.84
"25798","4814",0,"10S020100000",3000,191,3500
"25799","4814",0,"10S020100000",0,191,3500
"25800","4814",0,"10S020100000",0,0,3500
"25801","4814",0,"10S020100000",3000,0,128
"25802","5399",0,"10S020100000",0,0,93.6
"25803","4722",0,"10S020100000",3000,0,4505
"25804","5812",0,"10S020100000",0,0,657.9
"25805","4814",0,"10S020100000",0,0,12600
"25806","4112",0,"10S020100000",3000,101,2860
"25807","4112",0,"10S020100000",0,0,479.98
"25808","4112",0,"10S020100000",0,0,275.73
"25809","5399",0,"10S020100000",3000,0,700
"25810","5399",0,"10S020100000",0,0,5000
"25811","4899",0,"10S020100000",0,0,350
"25812","4900",0,"10S020100000",0,0,2063
"25813","4121",0,"10S020100000",0,0,59.87
"25814","4121",0,"10S020100000",0,0,109.2
"25815","4814",0,"10S020100000",0,0,1500
"25816","7922",0,"10S020100000",3000,0,2610
"25817","4121",0,"10S020100000",0,0,87.22
"25818","9399",0,"10S020100000",3000,0,6620
"25819","4900",0,"10S020100000",0,0,3327
"25820","4814",0,"10S020100000",3000,0,1000
"25821","7922",0,"10S020100000",3000,0,791.5
"25822","4722",0,"10S020100000",0,0,15657
"25823","4111",0,"10S020100000",0,0,2005
"25824","4121",0,"10S020100000",0,0,599
"25825","4511",0,"10S020100000",3000,0,9934
"25826","6012",0,"10S020100000",0,116,12.59
"25827","4112",0,"10S020100000",0,0,1904.61
"25828","5399",0,"10S020100000",0,0,5000
"25829","4814",0,"10S020100000",0,0,2500
"25830","4900",0,"10S020100000",3000,0,5960
"25831","4900",0,"10S020100000",3000,0,4900
"25832","4812",0,"10S020100000",3000,191,1038
"25833","4812",0,"10S020100000",0,116,1038
"25834","4812",0,"10S020100000",3000,0,40
"25835","4722",0,"10S020100000",0,0,12002
"25836","4722",0,"10S020100000",0,0,12002
"25837","4814",0,"10S020100000",0,0,200
"25838","7922",0,"10S020100000",3000,101,672.04
"25839","7922",0,"10S020100000",3000,0,672.04
"25840","7922",0,"10S020100000",3000,100,672.04
"25841","7922",0,"10S020100000",3000,100,672.04
"25842","4722",0,"10S020100000",3000,0,7795
"25843","5399",0,"10S020100000",0,0,22
"25844","4121",0,"10S020100000",0,0,91.42
"25845","4112",0,"10S020100000",0,0,102.12
"25846","4112",0,"10S020100000",0,0,102.12
"25847","5811",0,"10S020100000",3000,0,528.64
"25848","4112",0,"10S020100000",0,0,367.65
"25849","4121",0,"10S020100000",0,0,149
"25850","4121",0,"10S020100000",0,0,241.59
"25851","4900",0,"10S020100000",0,0,1190
"25852","4900",0,"10S020100000",0,0,760.21
"25853","4121",0,"10S020100000",0,0,999
"25854","7372",0,"10S020100000",0,0,3061.48
"25855","4814",0,"10S020100000",0,0,500
"25856","4814",0,"10S020100000",0,0,1
"25857","4814",0,"10S020100000",0,0,11
"25858","4814",0,"10S020100000",3000,0,220
"25859","4814",0,"10S020100000",3000,0,2122
"25860","6540",0,"10S020100000",0,0,2000
"25861","4814",0,"10S020100000",0,191,477
"25862","4112",0,"10S020100000",0,0,847.63
"25863","5733",0,"10S020100000",0,0,99
"25864","5399",0,"10S020100000",0,0,500
"25865","4900",0,"10S020100000",0,0,915
"25866","4814",0,"10S020100000",0,0,589.72
"25867","4812",0,"10S020100000",0,0,140
"25868","4812",0,"10S020100000",3000,0,239
"25869","5411",0,"10S020100000",3000,0,898
"25870","4121",0,"10S020100000",0,0,300
"25871","4121",0,"10S020100000",0,0,300
"25872","4900",0,"10S020100000",0,0,60
"25873","5814",0,"10S020100000",0,0,100
"25874","5814",0,"10S020100000",0,0,427.47
"25875","5999",0,"10S020100000",0,0,1249.62
"25876","5732",0,"10S020100000",0,0,149
"25877","4814",0,"10S020100000",0,0,371
"25878","5193",0,"10S020100000",0,0,1860
"25879","7922",0,"10S020100000",3000,0,545.72
"25880","4722",0,"10S020100000",0,0,5024
"25881","5399",0,"10S020100000",0,0,9097
"25882","5732",0,"10S020100000",0,0,3999
"25883","4814",0,"10S020100000",0,0,50
"25884","5399",0,"10S020100000",0,0,49
"25885","6540",0,"10S020100000",0,0,490.73
"25886","9399",0,"10S020100000",0,0,5600
"25887","6540",0,"10S020100000",0,0,465.73
"25888","5912",0,"10S020100000",0,0,319.48
"25889","4900",0,"10S020100000",0,0,1610
"25890","4814",0,"10S020100000",3000,0,100
"25891","4814",0,"10S020100000",3000,0,50
"25892","7922",0,"10S020100000",3000,0,316.28
"25893","4814",0,"10S020100000",0,0,500
"25894","4814",0,"10S020100000",3000,0,1000
"25895","4814",0,"10S020100000",0,0,276.12
"25896","5399",0,"10S020100000",0,0,800
"25897","8211",0,"10S020100000",0,0,23550
"25898","8211",0,"10S020100000",0,0,22140
"25899","5965",0,"10S020100000",0,0,20000
"25900","5399",0,"10S020100000",0,0,120
"25901","4900",0,"10S020100000",0,0,4580
"25902","5812",0,"10S020100000",0,0,479.4
"25903","4814",0,"10S020100000",0,0,200
"25904","9399",0,"10S020100000",0,0,1116
"25905","9399",0,"10S020100000",0,0,1116
"25906","4900",0,"10S020100000",0,0,966.57
"25907","4814",0,"10S020100000",0,0,1278.82
"25908","4814",0,"10S020100000",0,0,3000
"25909","4814",0,"10S020100000",0,0,16000
"25910","4814",0,"10S020100000",0,0,2365.94
"25911","4814",0,"10S020100000",0,0,317
"25912","5732",0,"10S020100000",0,0,349
"25913","7994",0,"10S020100000",0,0,839.99
"25914","7994",0,"10S020100000",0,0,839.99
"25915","7994",0,"10S020100000",0,0,839.99
"25916","4814",0,"10S020100000",0,0,347
"25917","4814",0,"10S020100000",3000,0,5000
"25918","5399",0,"10S020100000",0,0,120
"25919","5399",0,"10S020100000",0,0,1500
"25920","4814",0,"10S020100000",0,0,3900
"25921","4722",0,"10S020100000",3000,0,170
"25922","5399",0,"10S020100000",3000,0,299
"25923","4812",0,"10S020100000",0,0,49
"25924","4131",0,"10S020100000",0,0,1695
"25925","4112",0,"10S020100000",0,0,7070
"25926","4900",0,"10S020100000",0,0,588.82
"25927","4900",0,"10S020100000",0,0,293.82
"25928","4900",0,"10S020100000",0,0,175.82
"25929","5399",0,"10S020100000",3000,0,2197
"25930","4814",0,"10S020100000",3000,0,6000
"25931","5399",0,"10S020100000",0,0,150
"25932","7399",0,"10S020100000",0,0,419
"25933","5399",0,"10S020100000",0,101,3343
"25934","5999",0,"10S020100000",0,0,1473.82
"25935","4812",0,"10S020100000",3000,0,272
"25936","4900",0,"10S020100000",0,0,5210
"25937","7012",0,"10S020100000",0,0,14800
"25938","4814",0,"10S020100000",3000,0,2000
"25939","5399",0,"10S020100000",0,0,200
"25940","9399",0,"10S020100000",0,0,7000
"25941","4814",0,"10S020100000",0,0,1000
"25942","7399",0,"10S020100000",0,0,350
"25943","4814",0,"10S020100000",3000,0,2100
"25944","6540",0,"10S020100000",0,0,5922.55
"25945","5399",0,"10S020100000",0,0,1089
"25946","5399",0,"10S020100000",0,0,2000
"25947","4814",0,"10S020100000",0,0,300
"25948","4814",0,"10S020100000",0,0,1600
"25949","4900",0,"10S020100000",0,0,2100
"25950","5411",0,"10S020100000",0,0,3824
"25951","4112",0,"10S020100000",0,0,1270
"25952","4722",0,"10S020100000",0,0,47000
"25953","4722",0,"10S020100000",0,116,50000
"25954","4814",0,"10S020100000",0,0,240
"25955","4121",0,"10S020100000",0,0,239.17
"25956","5399",0,"10S020100000",3000,0,500
"25957","7922",0,"10S020100000",3000,0,283.72
"25958","4121",0,"10S020100000",0,0,250.02
"25959","4112",0,"10S020100000",0,0,816.99
"25960","4112",0,"10S020100000",0,0,163.4
"25961","4814",0,"10S020100000",0,0,4650
"25962","9399",0,"10S020100000",0,0,4020
"25963","5651",0,"10S020100000",0,0,1599
"25964","5399",0,"10S020100000",0,0,158
"25965","4814",0,"10S020100000",3000,0,130
"25966","5499",0,"10S020100000",0,0,299
"25967","4121",0,"10S020100000",0,0,57
"25968","4121",0,"10S020100000",0,0,39
"25969","4121",0,"10S020100000",0,0,35
"25970","5816",0,"10S020100000",0,0,26.95
"25971","5999",0,"10S020100000",0,0,4848
"25972","4722",0,"10S020100000",0,0,2980
